contract_id,reason
235304953,BATCH_VALUE_BELOW_FAST_FLOOR
235305141,BATCH_VALUE_BELOW_FAST_FLOOR
235305457,ROUGH_ROI_BELOW_FAST_FLOOR
235305631,INSUFFICIENT_JITA_BUY_DEPTH
235305636,INSUFFICIENT_JITA_BUY_DEPTH
235305975,ROUGH_ROI_BELOW_FAST_FLOOR
235306344,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235306743,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235306970,INSUFFICIENT_JITA_BUY_DEPTH
235307000,INSUFFICIENT_JITA_BUY_DEPTH
235307028,BATCH_VALUE_BELOW_FAST_FLOOR
235307059,BATCH_VALUE_BELOW_FAST_FLOOR
235307113,INSUFFICIENT_JITA_BUY_DEPTH
235307136,INSUFFICIENT_JITA_BUY_DEPTH
235307203,BATCH_VALUE_BELOW_FAST_FLOOR
235307247,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235307309,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235309364,BATCH_VALUE_BELOW_FAST_FLOOR
235310581,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235310607,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235311376,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235311379,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235311382,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235311383,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235311385,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235311454,BATCH_VALUE_BELOW_FAST_FLOOR
235312153,BATCH_VALUE_BELOW_FAST_FLOOR
235312236,INSUFFICIENT_JITA_BUY_DEPTH
235312252,INSUFFICIENT_JITA_BUY_DEPTH
235312264,INSUFFICIENT_JITA_BUY_DEPTH
235312274,INSUFFICIENT_JITA_BUY_DEPTH
235312285,INSUFFICIENT_JITA_BUY_DEPTH
235312667,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235312951,BATCH_VALUE_BELOW_FAST_FLOOR
235313193,BATCH_VALUE_BELOW_FAST_FLOOR
235313198,BATCH_VALUE_BELOW_FAST_FLOOR
235313230,BATCH_VALUE_BELOW_FAST_FLOOR
235314453,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235314464,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235314482,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235314500,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235314530,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235314562,BATCH_VALUE_BELOW_FAST_FLOOR
235315306,BATCH_VALUE_BELOW_FAST_FLOOR
235315640,ROUGH_ROI_BELOW_FAST_FLOOR
235315927,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235316210,ROUGH_ROI_BELOW_FAST_FLOOR
235316226,ROUGH_ROI_BELOW_FAST_FLOOR
235316233,ROUGH_ROI_BELOW_FAST_FLOOR
235316249,ROUGH_ROI_BELOW_FAST_FLOOR
235316506,BATCH_VALUE_BELOW_FAST_FLOOR
235316509,BATCH_VALUE_BELOW_FAST_FLOOR
235316552,BATCH_VALUE_BELOW_FAST_FLOOR
235316561,BATCH_VALUE_BELOW_FAST_FLOOR
235316817,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235316827,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235316834,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235316841,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235316862,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235316889,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235317074,ROUGH_ROI_BELOW_FAST_FLOOR
235317077,ROUGH_ROI_BELOW_FAST_FLOOR
235317079,ROUGH_ROI_BELOW_FAST_FLOOR
235319240,BATCH_VALUE_BELOW_FAST_FLOOR
235319704,BATCH_VALUE_BELOW_FAST_FLOOR
235319714,BATCH_VALUE_BELOW_FAST_FLOOR
235319809,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235319847,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235320864,INSUFFICIENT_JITA_BUY_DEPTH
235320916,BATCH_VALUE_BELOW_FAST_FLOOR
235320948,BATCH_VALUE_BELOW_FAST_FLOOR
235321418,BATCH_VALUE_BELOW_FAST_FLOOR
235321433,BATCH_VALUE_BELOW_FAST_FLOOR
235321586,BATCH_VALUE_BELOW_FAST_FLOOR
235322055,ROUGH_ROI_BELOW_FAST_FLOOR
235322260,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235322278,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235322436,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235322441,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235322524,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235322539,BATCH_VALUE_BELOW_FAST_FLOOR
235323319,BATCH_VALUE_BELOW_FAST_FLOOR
235323338,INSUFFICIENT_JITA_BUY_DEPTH
235323492,BATCH_VALUE_BELOW_FAST_FLOOR
235324034,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235324036,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235324241,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235325139,BATCH_VALUE_BELOW_FAST_FLOOR
235327524,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235327526,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235327542,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235327936,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235327944,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235327955,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235327961,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235327962,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235327971,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235328497,BATCH_VALUE_BELOW_FAST_FLOOR
235328621,INSUFFICIENT_JITA_BUY_DEPTH
235328913,BATCH_VALUE_BELOW_FAST_FLOOR
235329184,BATCH_VALUE_BELOW_FAST_FLOOR
235329187,BATCH_VALUE_BELOW_FAST_FLOOR
235329579,BATCH_VALUE_BELOW_FAST_FLOOR
235329656,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235329703,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235329717,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235329732,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235329741,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235330112,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235330410,BATCH_VALUE_BELOW_FAST_FLOOR
235330473,BATCH_VALUE_BELOW_FAST_FLOOR
235330489,INSUFFICIENT_JITA_BUY_DEPTH
235330521,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235330553,BATCH_VALUE_BELOW_FAST_FLOOR
235330582,BATCH_VALUE_BELOW_FAST_FLOOR
235330947,BATCH_VALUE_BELOW_FAST_FLOOR
235330967,BATCH_VALUE_BELOW_FAST_FLOOR
235331009,INSUFFICIENT_JITA_BUY_DEPTH
235331129,BATCH_VALUE_BELOW_FAST_FLOOR
235331139,BATCH_VALUE_BELOW_FAST_FLOOR
235331145,BATCH_VALUE_BELOW_FAST_FLOOR
235331171,BATCH_VALUE_BELOW_FAST_FLOOR
235331201,BATCH_VALUE_BELOW_FAST_FLOOR
235331227,BATCH_VALUE_BELOW_FAST_FLOOR
235331230,BATCH_VALUE_BELOW_FAST_FLOOR
235331251,BATCH_VALUE_BELOW_FAST_FLOOR
235331332,BATCH_VALUE_BELOW_FAST_FLOOR
235331334,BATCH_VALUE_BELOW_FAST_FLOOR
235331367,BATCH_VALUE_BELOW_FAST_FLOOR
235331395,INSUFFICIENT_JITA_BUY_DEPTH
235331749,BATCH_VALUE_BELOW_FAST_FLOOR
235331830,BATCH_VALUE_BELOW_FAST_FLOOR
235332370,BATCH_VALUE_BELOW_FAST_FLOOR
235332517,BATCH_VALUE_BELOW_FAST_FLOOR
235332538,BATCH_VALUE_BELOW_FAST_FLOOR
235332541,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235332923,BATCH_VALUE_BELOW_FAST_FLOOR
235332929,BATCH_VALUE_BELOW_FAST_FLOOR
235332931,BATCH_VALUE_BELOW_FAST_FLOOR
235332933,BATCH_VALUE_BELOW_FAST_FLOOR
235332934,BATCH_VALUE_BELOW_FAST_FLOOR
235332942,BATCH_VALUE_BELOW_FAST_FLOOR
235332946,BATCH_VALUE_BELOW_FAST_FLOOR
235332949,BATCH_VALUE_BELOW_FAST_FLOOR
235332953,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235333038,BATCH_VALUE_BELOW_FAST_FLOOR
235333040,BATCH_VALUE_BELOW_FAST_FLOOR
235333045,BATCH_VALUE_BELOW_FAST_FLOOR
235333053,BATCH_VALUE_BELOW_FAST_FLOOR
235333054,BATCH_VALUE_BELOW_FAST_FLOOR
235333056,BATCH_VALUE_BELOW_FAST_FLOOR
235333057,BATCH_VALUE_BELOW_FAST_FLOOR
235333092,BATCH_VALUE_BELOW_FAST_FLOOR
235333093,BATCH_VALUE_BELOW_FAST_FLOOR
235333095,BATCH_VALUE_BELOW_FAST_FLOOR
235333099,BATCH_VALUE_BELOW_FAST_FLOOR
235333101,BATCH_VALUE_BELOW_FAST_FLOOR
235333107,BATCH_VALUE_BELOW_FAST_FLOOR
235333109,BATCH_VALUE_BELOW_FAST_FLOOR
235333110,BATCH_VALUE_BELOW_FAST_FLOOR
235333113,BATCH_VALUE_BELOW_FAST_FLOOR
235333118,BATCH_VALUE_BELOW_FAST_FLOOR
235333120,BATCH_VALUE_BELOW_FAST_FLOOR
235333123,BATCH_VALUE_BELOW_FAST_FLOOR
235333125,BATCH_VALUE_BELOW_FAST_FLOOR
235333137,BATCH_VALUE_BELOW_FAST_FLOOR
235333139,BATCH_VALUE_BELOW_FAST_FLOOR
235333142,BATCH_VALUE_BELOW_FAST_FLOOR
235333145,BATCH_VALUE_BELOW_FAST_FLOOR
235333147,BATCH_VALUE_BELOW_FAST_FLOOR
235333152,BATCH_VALUE_BELOW_FAST_FLOOR
235333155,BATCH_VALUE_BELOW_FAST_FLOOR
235333158,BATCH_VALUE_BELOW_FAST_FLOOR
235333160,BATCH_VALUE_BELOW_FAST_FLOOR
235333164,BATCH_VALUE_BELOW_FAST_FLOOR
235333166,BATCH_VALUE_BELOW_FAST_FLOOR
235333172,BATCH_VALUE_BELOW_FAST_FLOOR
235333175,BATCH_VALUE_BELOW_FAST_FLOOR
235333177,BATCH_VALUE_BELOW_FAST_FLOOR
235333180,BATCH_VALUE_BELOW_FAST_FLOOR
235333530,BATCH_VALUE_BELOW_FAST_FLOOR
235333634,BATCH_VALUE_BELOW_FAST_FLOOR
235333639,BATCH_VALUE_BELOW_FAST_FLOOR
235334891,BATCH_VALUE_BELOW_FAST_FLOOR
235335772,BATCH_VALUE_BELOW_FAST_FLOOR
235335791,BATCH_VALUE_BELOW_FAST_FLOOR
235335802,BATCH_VALUE_BELOW_FAST_FLOOR
235335809,BATCH_VALUE_BELOW_FAST_FLOOR
235336817,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235336818,BATCH_VALUE_BELOW_FAST_FLOOR
235336994,BATCH_VALUE_BELOW_FAST_FLOOR
235337413,STRUCTURE_BLUEPRINT_EXCLUDED
235337439,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235337441,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235337474,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235337478,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235337507,INSUFFICIENT_JITA_BUY_DEPTH
235337531,INSUFFICIENT_JITA_BUY_DEPTH
235338090,INSUFFICIENT_JITA_BUY_DEPTH
235338110,INSUFFICIENT_JITA_BUY_DEPTH
235338261,BATCH_VALUE_BELOW_FAST_FLOOR
235338714,BATCH_VALUE_BELOW_FAST_FLOOR
235338740,BATCH_VALUE_BELOW_FAST_FLOOR
235339236,BATCH_VALUE_BELOW_FAST_FLOOR
235339480,STRUCTURE_BLUEPRINT_EXCLUDED
235339485,STRUCTURE_BLUEPRINT_EXCLUDED
235339490,STRUCTURE_BLUEPRINT_EXCLUDED
235339802,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235339891,ROUGH_ROI_BELOW_FAST_FLOOR
235341624,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235341640,BATCH_VALUE_BELOW_FAST_FLOOR
235341648,BATCH_VALUE_BELOW_FAST_FLOOR
235341654,BATCH_VALUE_BELOW_FAST_FLOOR
235341661,BATCH_VALUE_BELOW_FAST_FLOOR
235341674,BATCH_VALUE_BELOW_FAST_FLOOR
235341680,BATCH_VALUE_BELOW_FAST_FLOOR
235341685,BATCH_VALUE_BELOW_FAST_FLOOR
235341692,BATCH_VALUE_BELOW_FAST_FLOOR
235341695,BATCH_VALUE_BELOW_FAST_FLOOR
235341702,BATCH_VALUE_BELOW_FAST_FLOOR
235342204,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235343528,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235344024,BATCH_VALUE_BELOW_FAST_FLOOR
235344048,BATCH_VALUE_BELOW_FAST_FLOOR
235344440,BATCH_VALUE_BELOW_FAST_FLOOR
235344574,BATCH_VALUE_BELOW_FAST_FLOOR
235344589,BATCH_VALUE_BELOW_FAST_FLOOR
235344598,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235344647,BATCH_VALUE_BELOW_FAST_FLOOR
235344653,BATCH_VALUE_BELOW_FAST_FLOOR
235344699,BATCH_VALUE_BELOW_FAST_FLOOR
235345086,BATCH_VALUE_BELOW_FAST_FLOOR
235345633,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345635,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345692,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345697,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345705,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345714,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345801,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235345804,INSUFFICIENT_JITA_BUY_DEPTH
235345904,BATCH_VALUE_BELOW_FAST_FLOOR
235346120,INSUFFICIENT_JITA_BUY_DEPTH
235346255,BATCH_VALUE_BELOW_FAST_FLOOR
235346553,BATCH_VALUE_BELOW_FAST_FLOOR
235346609,BATCH_VALUE_BELOW_FAST_FLOOR
235346638,BATCH_VALUE_BELOW_FAST_FLOOR
235346646,BATCH_VALUE_BELOW_FAST_FLOOR
235346696,BATCH_VALUE_BELOW_FAST_FLOOR
235347433,BATCH_VALUE_BELOW_FAST_FLOOR
235348090,BATCH_VALUE_BELOW_FAST_FLOOR
235349039,BATCH_VALUE_BELOW_FAST_FLOOR
235349853,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235349858,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235349862,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351086,BATCH_VALUE_BELOW_FAST_FLOOR
235351233,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351238,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351241,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351243,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351253,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351257,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235351261,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235352306,INSUFFICIENT_JITA_BUY_DEPTH
235352307,INSUFFICIENT_JITA_BUY_DEPTH
235352310,INSUFFICIENT_JITA_BUY_DEPTH
235352397,INSUFFICIENT_JITA_BUY_DEPTH
235352405,INSUFFICIENT_JITA_BUY_DEPTH
235352416,INSUFFICIENT_JITA_BUY_DEPTH
235352419,INSUFFICIENT_JITA_BUY_DEPTH
235352433,INSUFFICIENT_JITA_BUY_DEPTH
235352434,INSUFFICIENT_JITA_BUY_DEPTH
235352443,INSUFFICIENT_JITA_BUY_DEPTH
235352459,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235352474,BATCH_VALUE_BELOW_FAST_FLOOR
235352475,BATCH_VALUE_BELOW_FAST_FLOOR
235352895,BATCH_VALUE_BELOW_FAST_FLOOR
235353043,BATCH_VALUE_BELOW_FAST_FLOOR
235353404,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235353579,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235353722,ROUGH_ROI_BELOW_FAST_FLOOR
235353838,BATCH_VALUE_BELOW_FAST_FLOOR
235353843,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235354665,BATCH_VALUE_BELOW_FAST_FLOOR
235354872,INSUFFICIENT_JITA_BUY_DEPTH
235354939,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235354960,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235355059,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235355082,BATCH_VALUE_BELOW_FAST_FLOOR
235355088,BATCH_VALUE_BELOW_FAST_FLOOR
235355092,BATCH_VALUE_BELOW_FAST_FLOOR
235355094,BATCH_VALUE_BELOW_FAST_FLOOR
235355097,BATCH_VALUE_BELOW_FAST_FLOOR
235355099,BATCH_VALUE_BELOW_FAST_FLOOR
235355106,BATCH_VALUE_BELOW_FAST_FLOOR
235355108,BATCH_VALUE_BELOW_FAST_FLOOR
235355116,BATCH_VALUE_BELOW_FAST_FLOOR
235355119,BATCH_VALUE_BELOW_FAST_FLOOR
235355120,BATCH_VALUE_BELOW_FAST_FLOOR
235355130,BATCH_VALUE_BELOW_FAST_FLOOR
235355487,BATCH_VALUE_BELOW_FAST_FLOOR
235355951,BATCH_VALUE_BELOW_FAST_FLOOR
235356487,BATCH_VALUE_BELOW_FAST_FLOOR
235357340,BATCH_VALUE_BELOW_FAST_FLOOR
235357342,BATCH_VALUE_BELOW_FAST_FLOOR
235358138,BATCH_VALUE_BELOW_FAST_FLOOR
235358154,BATCH_VALUE_BELOW_FAST_FLOOR
235358456,INSUFFICIENT_JITA_BUY_DEPTH
235359054,BATCH_VALUE_BELOW_FAST_FLOOR
235359135,BATCH_VALUE_BELOW_FAST_FLOOR
235359137,BATCH_VALUE_BELOW_FAST_FLOOR
235359141,BATCH_VALUE_BELOW_FAST_FLOOR
235359148,BATCH_VALUE_BELOW_FAST_FLOOR
235359152,BATCH_VALUE_BELOW_FAST_FLOOR
235359420,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235359900,INSUFFICIENT_JITA_BUY_DEPTH
235360606,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235360754,BATCH_VALUE_BELOW_FAST_FLOOR
235360999,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235361316,BATCH_VALUE_BELOW_FAST_FLOOR
235361346,BATCH_VALUE_BELOW_FAST_FLOOR
235361349,BATCH_VALUE_BELOW_FAST_FLOOR
235363772,ROUGH_ROI_BELOW_FAST_FLOOR
235363776,ROUGH_ROI_BELOW_FAST_FLOOR
235364248,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235364377,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235364472,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235365521,ROUGH_ROI_BELOW_FAST_FLOOR
235365603,ROUGH_ROI_BELOW_FAST_FLOOR
235365608,ROUGH_ROI_BELOW_FAST_FLOOR
235365612,ROUGH_ROI_BELOW_FAST_FLOOR
235365620,ROUGH_ROI_BELOW_FAST_FLOOR
235365644,ROUGH_ROI_BELOW_FAST_FLOOR
235365748,ROUGH_ROI_BELOW_FAST_FLOOR
235366217,BATCH_VALUE_BELOW_FAST_FLOOR
235367866,BATCH_VALUE_BELOW_FAST_FLOOR
235368327,ROUGH_ROI_BELOW_FAST_FLOOR
235369314,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369316,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369356,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369359,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369364,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369369,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369371,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235369902,BATCH_VALUE_BELOW_FAST_FLOOR
235370124,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235370191,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235371115,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235371359,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235371396,STRUCTURE_BLUEPRINT_EXCLUDED
235371410,STRUCTURE_BLUEPRINT_EXCLUDED
235371527,STRUCTURE_BLUEPRINT_EXCLUDED
235371540,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371551,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371558,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371564,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371591,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371841,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371846,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235371851,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235372536,BATCH_VALUE_BELOW_FAST_FLOOR
235372557,BATCH_VALUE_BELOW_FAST_FLOOR
235372600,BATCH_VALUE_BELOW_FAST_FLOOR
235372649,BATCH_VALUE_BELOW_FAST_FLOOR
235372661,BATCH_VALUE_BELOW_FAST_FLOOR
235372942,BATCH_VALUE_BELOW_FAST_FLOOR
235373137,BATCH_VALUE_BELOW_FAST_FLOOR
235373540,BATCH_VALUE_BELOW_FAST_FLOOR
235373750,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235373755,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235373784,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235373794,BATCH_VALUE_BELOW_FAST_FLOOR
235373945,INSUFFICIENT_JITA_BUY_DEPTH
235373957,INSUFFICIENT_JITA_BUY_DEPTH
235374501,BATCH_VALUE_BELOW_FAST_FLOOR
235374548,BATCH_VALUE_BELOW_FAST_FLOOR
235374580,BATCH_VALUE_BELOW_FAST_FLOOR
235374803,BATCH_VALUE_BELOW_FAST_FLOOR
235374903,BATCH_VALUE_BELOW_FAST_FLOOR
235375096,BATCH_VALUE_BELOW_FAST_FLOOR
235375109,BATCH_VALUE_BELOW_FAST_FLOOR
235375307,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235375709,BATCH_VALUE_BELOW_FAST_FLOOR
235375727,BATCH_VALUE_BELOW_FAST_FLOOR
235375740,BATCH_VALUE_BELOW_FAST_FLOOR
235375747,BATCH_VALUE_BELOW_FAST_FLOOR
235375759,BATCH_VALUE_BELOW_FAST_FLOOR
235376275,ROUGH_ROI_BELOW_FAST_FLOOR
235376281,ROUGH_ROI_BELOW_FAST_FLOOR
235377651,STRUCTURE_BLUEPRINT_EXCLUDED
235377663,STRUCTURE_BLUEPRINT_EXCLUDED
235377915,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235377918,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235377921,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235377925,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235377928,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235377936,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235378173,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235378757,BATCH_VALUE_BELOW_FAST_FLOOR
235378766,BATCH_VALUE_BELOW_FAST_FLOOR
235378801,INSUFFICIENT_JITA_BUY_DEPTH
235379206,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235379212,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235379214,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235379466,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235379837,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235379845,BATCH_VALUE_BELOW_FAST_FLOOR
235380115,BATCH_VALUE_BELOW_FAST_FLOOR
235380127,BATCH_VALUE_BELOW_FAST_FLOOR
235380136,INSUFFICIENT_JITA_BUY_DEPTH
235380409,BATCH_VALUE_BELOW_FAST_FLOOR
235380523,BATCH_VALUE_BELOW_FAST_FLOOR
235381010,BATCH_VALUE_BELOW_FAST_FLOOR
235381188,BATCH_VALUE_BELOW_FAST_FLOOR
235381268,BATCH_VALUE_BELOW_FAST_FLOOR
235381379,STRUCTURE_BLUEPRINT_EXCLUDED
235381392,STRUCTURE_BLUEPRINT_EXCLUDED
235381654,ROUGH_ROI_BELOW_FAST_FLOOR
235381665,ROUGH_ROI_BELOW_FAST_FLOOR
235382197,BATCH_VALUE_BELOW_FAST_FLOOR
235382890,BATCH_VALUE_BELOW_FAST_FLOOR
235383123,BATCH_VALUE_BELOW_FAST_FLOOR
235383158,BATCH_VALUE_BELOW_FAST_FLOOR
235383198,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235383510,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235383665,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235383671,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235383679,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235383681,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235383707,BATCH_VALUE_BELOW_FAST_FLOOR
235383948,BATCH_VALUE_BELOW_FAST_FLOOR
235384147,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235384152,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235384157,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235384161,INSUFFICIENT_JITA_MATERIAL_SELL_DEPTH
235384700,ROUGH_ROI_BELOW_FAST_FLOOR
235384703,ROUGH_ROI_BELOW_FAST_FLOOR
235384705,ROUGH_ROI_BELOW_FAST_FLOOR
235384731,ROUGH_ROI_BELOW_FAST_FLOOR
235384734,ROUGH_ROI_BELOW_FAST_FLOOR
235385908,BATCH_VALUE_BELOW_FAST_FLOOR
235385976,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235385985,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235385995,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235386028,MULTI_PRODUCT_BPC_PACK_SKIPPED_FAST_MODE
235386262,BATCH_VALUE_BELOW_FAST_FLOOR
235386371,BATCH_VALUE_BELOW_FAST_FLOOR
235386395,BATCH_VALUE_BELOW_FAST_FLOOR
235386427,BATCH_VALUE_BELOW_FAST_FLOOR
235386432,BATCH_VALUE_BELOW_FAST_FLOOR
235386449,BATCH_VALUE_BELOW_FAST_FLOOR
235387709,CAPITAL_HULL_BLUEPRINT_EXCLUDED
235387716,CAPITAL_HULL_BLUEPRINT_EXCLUDED
